"index","Name","leftX","topY","rightX","bottomY","pageNo","lineNumber","RightMargin","LeftMargin","TopMargin","BottomMargin","RightMarginRelative","LeftMarginRelative","TopMarginRelative","BottomMarginRelative","PositionOnLine","PageHeight","PageWidth","LineSize","HasDate","level","block_num","par_num","line_num","word_num","VerticalPositionRelative","HorizontalPositionRelative","linewhitespace","TextPatterns","fileName","filePath","fileRefNum","TOP_index","TOP_Name","TOP_leftX","TOP_topY","TOP_rightX","TOP_bottomY","TOP_RightMargin","TOP_LeftMargin","TOP_TopMargin","TOP_BottomMargin","TOP_RightMarginRelative","TOP_LeftMarginRelative","TOP_TopMarginRelative","TOP_BottomMarginRelative","TOP_PositionOnLine","TOP_PageHeight","TOP_PageWidth","TOP_LineSize","TOP_HasDate","TOP_VerticalPositionRelative","TOP_HorizontalPositionRelative","TOP_linewhitespace","BOTTOM_Name","BOTTOM_index","BOTTOM_leftX","BOTTOM_topY","BOTTOM_rightX","BOTTOM_bottomY","BOTTOM_RightMargin","BOTTOM_LeftMargin","BOTTOM_TopMargin","BOTTOM_BottomMargin","BOTTOM_RightMarginRelative","BOTTOM_LeftMarginRelative","BOTTOM_TopMarginRelative","BOTTOM_BottomMarginRelative","BOTTOM_PositionOnLine","BOTTOM_PageHeight","BOTTOM_PageWidth","BOTTOM_LineSize","BOTTOM_HasDate","BOTTOM_VerticalPositionRelative","BOTTOM_HorizontalPositionRelative","BOTTOM_linewhitespace","LEFT_Name","LEFT_index","LEFT_leftX","LEFT_topY","LEFT_rightX","LEFT_bottomY","LEFT_RightMargin","LEFT_LeftMargin","LEFT_TopMargin","LEFT_BottomMargin","LEFT_RightMarginRelative","LEFT_LeftMarginRelative","LEFT_TopMarginRelative","LEFT_BottomMarginRelative","LEFT_PositionOnLine","LEFT_PageHeight","LEFT_PageWidth","LEFT_LineSize","LEFT_HasDate","LEFT_VerticalPositionRelative","LEFT_HorizontalPositionRelative","LEFT_linewhitespace","RIGHT_Name","RIGHT_index","RIGHT_leftX","RIGHT_topY","RIGHT_rightX","RIGHT_bottomY","RIGHT_RightMargin","RIGHT_LeftMargin","RIGHT_TopMargin","RIGHT_BottomMargin","RIGHT_RightMarginRelative","RIGHT_LeftMarginRelative","RIGHT_TopMarginRelative","RIGHT_BottomMarginRelative","RIGHT_PositionOnLine","RIGHT_PageHeight","RIGHT_PageWidth","RIGHT_LineSize","RIGHT_HasDate","RIGHT_VerticalPositionRelative","RIGHT_HorizontalPositionRelative","RIGHT_linewhitespace"
142,"Sales",118,2391,189.36363636363637,2423,0,22,"0.0764","0.0476","0.6816","0.6907","0.0058","","0.0673","","0.0000","3508","2480",15,0,,,,,,"","","0.6172","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",133,"Belgium",116,2112,225,2155,"0.0907","0.0468","0.6021","0.6143","0.1895","","0.0011","0.0673","0.0000","3508","2480",2,0,"0.0167","","0.9226",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,"Order",143,203.63636363636365,2391,275,2423,"0.1109","0.0821","0.6816","0.6907","0.7835","0.0058","0.0807","","0.0667","3508","2480",15,0,"","0.0073","0.6172"
143,"Order",203.63636363636365,2391,275,2423,0,22,"0.1109","0.0821","0.6816","0.6907","0.7835","0.0058","0.0807","","0.0667","3508","2480",15,0,,,,,,"","0.0073","0.6172","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",125,"BRUSSELS",120,2076,260.2352941176471,2108,"0.1049","0.0484","0.5918","0.6009","0.0071","","0.0117","0.0011","0.0000","3508","2480",8,0,"0.9111","","0.7526",,,,,,,,,,,,,,"",,,,,,,,,"Sales",142,118,2391,189.36363636363637,2423,"0.0764","0.0476","0.6816","0.6907","0.0058","","0.0673","","0.0000","3508","2480",15,0,"","","0.6172","Amount",156,2218,2389,2326,2424,"0.9379","0.8944","0.6810","0.6910","","0.0569",,"0.0014","0.9333","3508","2480",15,0,,"","0.6172"
144,"No.",403,2389,446.6666666666667,2423,0,22,"0.1801","0.1625","0.6810","0.6907","0.0059","0.0516",,"0.0362","0.1333","3508","2480",15,0,,,,,,,"0.8979","0.6172","Xx?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Carton",174,403,2550,499.66666666666663,2580,"0.2015","0.1625","0.7269","0.7355","0.1777","0.0810","0.0225","","0.1000","3508","2480",10,0,"","0.3132","0.7366","Order",143,203.63636363636365,2391,275,2423,"0.1109","0.0821","0.6816","0.6907","0.7835","0.0058","0.0807","","0.0667","3508","2480",15,0,"","0.0073","0.6172","&kind",145,461.22222222222223,2389,534,2423,"0.2153","0.1860","0.6810","0.6907","0.1359","0.1096",,"0.0011","0.2000","3508","2480",15,0,,"0.4465","0.6172"
145,"&kind",461.22222222222223,2389,534,2423,0,22,"0.2153","0.1860","0.6810","0.6907","0.1359","0.1096",,"0.0011","0.2000","3508","2480",15,0,,,,,,,"0.4465","0.6172","?xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"pkgs",159,444.2857142857143,2427,502,2471,"0.2024","0.1791","0.6918","0.7044","0.3875","0.0058","0.0011","0.0225","0.3333","3508","2480",6,0,"0.0482","0.0148","0.8513","Sales",142,118,2391,189.36363636363637,2423,"0.0764","0.0476","0.6816","0.6907","0.0058","","0.0673","","0.0000","3508","2480",15,0,"","","0.6172","Description",146,871,2389,1019.5,2426,"0.4111","0.3512","0.6810","0.6916","0.4833","0.1359",,"0.0339","0.2667","3508","2480",15,0,,"0.2195","0.6172"
146,"Description",871,2389,1019.5,2426,0,22,"0.4111","0.3512","0.6810","0.6916","0.4833","0.1359",,"0.0339","0.2667","3508","2480",15,0,,,,,,,"0.2195","0.6172","Xxxxxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"Pin",179,884.6428571428572,2545,926.4285714285716,2585,"0.3736","0.3567","0.7255","0.7369","0.0056","0.0056","0.0339","0.0014","0.6000","3508","2480",10,0,"0.9597","0.5000","0.7366","&kind",145,461.22222222222223,2389,534,2423,"0.2153","0.1860","0.6810","0.6907","0.1359","0.1096",,"0.0011","0.2000","3508","2480",15,0,,"0.4465","0.6172","Amount",156,2218,2389,2326,2424,"0.9379","0.8944","0.6810","0.6910","","0.0569",,"0.0014","0.9333","3508","2480",15,0,,"","0.6172"
147,"of",1033,2389,1060,2426,0,22,"0.4274","0.4165","0.6810","0.6916","0.0054","0.0054","0.1468","0.0468","0.3333","3508","2480",15,0,,,,,,"0.7585","0.5000","0.6172","xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",99,"Pre-carrier",950.258064516129,1838,1089,1874,"0.4391","0.3832","0.5239","0.5342","0.1440","0.3119",,"","0.4118","3508","2480",17,0,,"0.6842","0.5337","SENSY,",189,1037.9761904761906,2590,1123.8333333333335,2618,"0.4532","0.4185","0.7383","0.7463","0.0058","0.0115","0.0468","0.0701","0.7500","3508","2480",8,0,"0.4000","0.6667","0.7945","Description",146,871,2389,1019.5,2426,"0.4111","0.3512","0.6810","0.6916","0.4833","0.1359",,"0.0339","0.2667","3508","2480",15,0,,"0.2195","0.6172","Goods",148,1073.5,2389,1141,2426,"0.4601","0.4329","0.6810","0.6916","0.4343","0.3565",,"0.0468","0.4000","3508","2480",15,0,,"0.4508","0.6172"
148,"Goods",1073.5,2389,1141,2426,0,22,"0.4601","0.4329","0.6810","0.6916","0.4343","0.3565",,"0.0468","0.4000","3508","2480",15,0,,,,,,,"0.4508","0.6172","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"SENSY,",189,1037.9761904761906,2590,1123.8333333333335,2618,"0.4532","0.4185","0.7383","0.7463","0.0058","0.0115","0.0468","0.0701","0.7500","3508","2480",8,0,"0.4000","0.6667","0.7945","Sales",142,118,2391,189.36363636363637,2423,"0.0764","0.0476","0.6816","0.6907","0.0058","","0.0673","","0.0000","3508","2480",15,0,"","","0.6172","Amount",156,2218,2389,2326,2424,"0.9379","0.8944","0.6810","0.6910","","0.0569",,"0.0014","0.9333","3508","2480",15,0,,"","0.6172"
149,"",1460,2390,1460,2426,0,22,"0.5887","0.5887","0.6813","0.6916","0.0051","0.1286","0.0453","","0.4667","3508","2480",15,0,,,,,,"","0.9618","0.6172","","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",135,"Belgium",1444,2192,1551,2231,"0.6254","0.5823","0.6249","0.6360","0.0996","","0.0356","0.0453","0.0000","3508","2480",4,0,"0.4401","","0.8718",,,,,,,,,,,,,,"",,,,,,,,,"Goods",148,1073.5,2389,1141,2426,"0.4601","0.4329","0.6810","0.6916","0.4343","0.3565",,"0.0468","0.4000","3508","2480",15,0,,"0.4508","0.6172","Net",150,1472.6666666666667,2390,1510.6666666666667,2426,"0.6091","0.5938","0.6813","0.6916","0.0051","0.5175","0.0453","0.0009","0.5333","3508","2480",15,0,"0.9815","0.9902","0.6172"
150,"Net",1472.6666666666667,2390,1510.6666666666667,2426,0,22,"0.6091","0.5938","0.6813","0.6916","0.0051","0.5175","0.0453","0.0009","0.5333","3508","2480",15,0,,,,,,"0.9815","0.9902","0.6172","Xxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",135,"Belgium",1444,2192,1551,2231,"0.6254","0.5823","0.6249","0.6360","0.0996","","0.0356","0.0453","0.0000","3508","2480",4,0,"0.4401","","0.8718","Gross",160,1463,2429,1536.75,2467,"0.6197","0.5899","0.6924","0.7032","0.0059","0.3875","0.0009","","0.5000","3508","2480",6,0,"","0.9849","0.8513","Sales",142,118,2391,189.36363636363637,2423,"0.0764","0.0476","0.6816","0.6907","0.0058","","0.0673","","0.0000","3508","2480",15,0,"","","0.6172","weight/",151,1523.3333333333333,2390,1612,2426,"0.6500","0.6142","0.6813","0.6916","0.2444","0.0051","0.1029","0.0009","0.6000","3508","2480",15,0,"0.9918","0.0205","0.6172"
151,"weight/",1523.3333333333333,2390,1612,2426,0,22,"0.6500","0.6142","0.6813","0.6916","0.2444","0.0051","0.1029","0.0009","0.6000","3508","2480",15,0,,,,,,"0.9918","0.0205","0.6172","xxxxxx?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",119,"Destination",1521.5294117647059,1997,1660,2029,"0.6694","0.6135","0.5693","0.5784","0.0548","0.0051","0.0348","0.1029","0.6364","3508","2480",11,0,"0.2526","0.0847","0.6631","weight",161,1551.5,2429,1640,2467,"0.6613","0.6256","0.6924","0.7032","0.2399","0.0059","0.0009","","0.6667","3508","2480",6,0,"","0.0242","0.8513","Net",150,1472.6666666666667,2390,1510.6666666666667,2426,"0.6091","0.5938","0.6813","0.6916","0.0051","0.5175","0.0453","0.0009","0.5333","3508","2480",15,0,"0.9815","0.9902","0.6172","Amount",156,2218,2389,2326,2424,"0.9379","0.8944","0.6810","0.6910","","0.0569",,"0.0014","0.9333","3508","2480",15,0,,"","0.6172"
152,"",1689,2386,1689,2429,0,22,"0.6810","0.6810","0.6802","0.6924","0.0051","0.0310",,"","0.6667","3508","2480",15,0,,,,,,,"0.8587","0.6172","","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,,,,,,"weight/",151,1523.3333333333333,2390,1612,2426,"0.6500","0.6142","0.6813","0.6916","0.2444","0.0051","0.1029","0.0009","0.6000","3508","2480",15,0,"0.9918","0.0205","0.6172","Quantity",153,1701.6666666666667,2386,1803,2429,"0.7270","0.6862","0.6802","0.6924","0.0601","0.6098","0.1457","","0.7333","3508","2480",15,0,"","0.9103","0.6172"
153,"Quantity",1701.6666666666667,2386,1803,2429,0,22,"0.7270","0.6862","0.6802","0.6924","0.0601","0.6098","0.1457","","0.7333","3508","2480",15,0,,,,,,"","0.9103","0.6172","Xxxxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",104,"Goods",1717.0909090909092,1838,1781.6363636363637,1875,"0.7184","0.6924","0.5239","0.5345","0.0052","0.6211",,"0.1457","0.7059","3508","2480",17,0,,"0.9917","0.5337",,,,,,,,,,,,,,"",,,,,,,,,"Sales",142,118,2391,189.36363636363637,2423,"0.0764","0.0476","0.6816","0.6907","0.0058","","0.0673","","0.0000","3508","2480",15,0,"","","0.6172","Unit",154,1952,2391,2007.5555555555557,2424,"0.8095","0.7871","0.6816","0.6910","0.0056","0.0601","0.0356","","0.8000","3508","2480",15,0,"","0.9147","0.6172"
154,"Unit",1952,2391,2007.5555555555557,2424,0,22,"0.8095","0.7871","0.6816","0.6910","0.0056","0.0601","0.0356","","0.8000","3508","2480",15,0,,,,,,"","0.9147","0.6172","Xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",141,"COST",1941.6666666666667,2233,2014,2266,"0.8121","0.7829","0.6365","0.6460","","0.0292","0.0014","0.0356","0.6667","3508","2480",3,0,"0.0385","","0.9271",,,,,,,,,,,,,,"",,,,,,,,,"Quantity",153,1701.6666666666667,2386,1803,2429,"0.7270","0.6862","0.6802","0.6924","0.0601","0.6098","0.1457","","0.7333","3508","2480",15,0,"","0.9103","0.6172","Rate",155,2021.4444444444446,2391,2077,2424,"0.8375","0.8151","0.6816","0.6910","0.0569","0.0056","0.1471","","0.8667","3508","2480",15,0,"","0.0897","0.6172"
155,"Rate",2021.4444444444446,2391,2077,2424,0,22,"0.8375","0.8151","0.6816","0.6910","0.0569","0.0056","0.1471","","0.8667","3508","2480",15,0,,,,,,"","0.0897","0.6172","Xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",108,"Destination",2014,1838,2156,1875,"0.8694","0.8121","0.5239","0.5345","","0.0052","0.0795","0.1471","0.9412","3508","2480",17,0,"0.3509","","0.5337",,,,,,,,,,,,,,"",,,,,,,,,"Unit",154,1952,2391,2007.5555555555557,2424,"0.8095","0.7871","0.6816","0.6910","0.0056","0.0601","0.0356","","0.8000","3508","2480",15,0,"","0.9147","0.6172","Amount",156,2218,2389,2326,2424,"0.9379","0.8944","0.6810","0.6910","","0.0569",,"0.0014","0.9333","3508","2480",15,0,,"","0.6172"
156,"Amount",2218,2389,2326,2424,0,22,"0.9379","0.8944","0.6810","0.6910","","0.0569",,"0.0014","0.9333","3508","2480",15,0,,,,,,,"","0.6172","Xxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",,,,,,,,,,,,,,,,,,,,,,,"EUR",162,2235,2429,2305,2465,"0.9294","0.9012","0.6924","0.7027","","0.2399","0.0014","","0.8333","3508","2480",6,0,"","","0.8513","Rate",155,2021.4444444444446,2391,2077,2424,"0.8375","0.8151","0.6816","0.6910","0.0569","0.0056","0.1471","","0.8667","3508","2480",15,0,"","0.0897","0.6172",,,,,,,,,,,"",,,,,,,,,,,
157,"No.",116,2429,166,2468,0,23,"0.0669","0.0468","0.6924","0.7035","0.8343","","0.0017","","0.0000","3508","2480",6,0,,,,,,"","","0.8513","Xx?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",142,"Sales",118,2391,189.36363636363637,2423,"0.0764","0.0476","0.6816","0.6907","0.0058","","0.0673","","0.0000","3508","2480",15,0,"","","0.6172",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,"EUR",162,2235,2429,2305,2465,"0.9294","0.9012","0.6924","0.7027","","0.2399","0.0014","","0.8333","3508","2480",6,0,"","","0.8513"
158,"of",401,2427,429.85714285714283,2471,0,23,"0.1733","0.1617","0.6918","0.7044","0.0058","0.0948","0.0909","0.0225","0.1667","3508","2480",6,0,,,,,,"0.8015","0.9422","0.8513","xx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",127,"PORT",347.88235294117646,2076,418,2108,"0.1685","0.1403","0.5918","0.6009","0.1121","0.0071","0.1491","","0.2500","3508","2480",8,0,"","0.0593","0.7526","Carton",174,403,2550,499.66666666666663,2580,"0.2015","0.1625","0.7269","0.7355","0.1777","0.0810","0.0225","","0.1000","3508","2480",10,0,"","0.3132","0.7366","No.",157,116,2429,166,2468,"0.0669","0.0468","0.6924","0.7035","0.8343","","0.0017","","0.0000","3508","2480",6,0,"","","0.8513","pkgs",159,444.2857142857143,2427,502,2471,"0.2024","0.1791","0.6918","0.7044","0.3875","0.0058","0.0011","0.0225","0.3333","3508","2480",6,0,"0.0482","0.0148","0.8513"
159,"pkgs",444.2857142857143,2427,502,2471,0,23,"0.2024","0.1791","0.6918","0.7044","0.3875","0.0058","0.0011","0.0225","0.3333","3508","2480",6,0,,,,,,"0.0482","0.0148","0.8513","xxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",145,"&kind",461.22222222222223,2389,534,2423,"0.2153","0.1860","0.6810","0.6907","0.1359","0.1096",,"0.0011","0.2000","3508","2480",15,0,,"0.4465","0.6172","Carton",174,403,2550,499.66666666666663,2580,"0.2015","0.1625","0.7269","0.7355","0.1777","0.0810","0.0225","","0.1000","3508","2480",10,0,"","0.3132","0.7366","of",158,401,2427,429.85714285714283,2471,"0.1733","0.1617","0.6918","0.7044","0.0058","0.0948","0.0909","0.0225","0.1667","3508","2480",6,0,"0.8015","0.9422","0.8513","Gross",160,1463,2429,1536.75,2467,"0.6197","0.5899","0.6924","0.7032","0.0059","0.3875","0.0009","","0.5000","3508","2480",6,0,"","0.9849","0.8513"
160,"Gross",1463,2429,1536.75,2467,0,23,"0.6197","0.5899","0.6924","0.7032","0.0059","0.3875","0.0009","","0.5000","3508","2480",6,0,,,,,,"","0.9849","0.8513","Xxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",150,"Net",1472.6666666666667,2390,1510.6666666666667,2426,"0.6091","0.5938","0.6813","0.6916","0.0051","0.5175","0.0453","0.0009","0.5333","3508","2480",15,0,"0.9815","0.9902","0.6172",,,,,,,,,,,,,,"",,,,,,,,,"pkgs",159,444.2857142857143,2427,502,2471,"0.2024","0.1791","0.6918","0.7044","0.3875","0.0058","0.0011","0.0225","0.3333","3508","2480",6,0,"0.0482","0.0148","0.8513","weight",161,1551.5,2429,1640,2467,"0.6613","0.6256","0.6924","0.7032","0.2399","0.0059","0.0009","","0.6667","3508","2480",6,0,"","0.0242","0.8513"
161,"weight",1551.5,2429,1640,2467,0,23,"0.6613","0.6256","0.6924","0.7032","0.2399","0.0059","0.0009","","0.6667","3508","2480",6,0,,,,,,"","0.0242","0.8513","xxxxxx","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",151,"weight/",1523.3333333333333,2390,1612,2426,"0.6500","0.6142","0.6813","0.6916","0.2444","0.0051","0.1029","0.0009","0.6000","3508","2480",15,0,"0.9918","0.0205","0.6172",,,,,,,,,,,,,,"",,,,,,,,,"Gross",160,1463,2429,1536.75,2467,"0.6197","0.5899","0.6924","0.7032","0.0059","0.3875","0.0009","","0.5000","3508","2480",6,0,"","0.9849","0.8513","EUR",162,2235,2429,2305,2465,"0.9294","0.9012","0.6924","0.7027","","0.2399","0.0014","","0.8333","3508","2480",6,0,"","","0.8513"
162,"EUR",2235,2429,2305,2465,0,23,"0.9294","0.9012","0.6924","0.7027","","0.2399","0.0014","","0.8333","3508","2480",6,0,,,,,,"","","0.8513","XXX","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",156,"Amount",2218,2389,2326,2424,"0.9379","0.8944","0.6810","0.6910","","0.0569",,"0.0014","0.9333","3508","2480",15,0,,"","0.6172",,,,,,,,,,,,,,"",,,,,,,,,"weight",161,1551.5,2429,1640,2467,"0.6613","0.6256","0.6924","0.7032","0.2399","0.0059","0.0009","","0.6667","3508","2480",6,0,"","0.0242","0.8513",,,,,,,,,,,"",,,,,,,,,,,
163,"QOE000120",120,2510,271.3636363636364,2539,0,24,"0.1094","0.0484","0.7155","0.7238","0.6172","","0.1012","","0.0000","3508","2480",10,0,,,,,,"","","0.5713","XXX000000","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",133,"Belgium",116,2112,225,2155,"0.0907","0.0468","0.6021","0.6143","0.1895","","0.0011","0.0673","0.0000","3508","2480",2,0,"0.0167","","0.9226",,,,,,,,,,,,,,"",,,,,,,,,,,,,,,,,,,,"",,,,,,,,,,,"ECH",170,1802,2510,1871,2541,"0.7544","0.7266","0.7155","0.7243","0.0427","0.0073","0.0696","","0.7000","3508","2480",10,0,"","0.1452","0.5713"
164,"/",288.1818181818182,2510,305,2539,0,24,"0.1230","0.1162","0.7155","0.7238","0.6036","0.0068","0.1146","","0.1000","3508","2480",10,0,,,,,,"","0.0111","0.5713","?","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",126,"AIR",277.7647058823529,2076,330.3529411764706,2108,"0.1332","0.1120","0.5918","0.6009","0.0071","0.0071","0.0117","","0.1250","3508","2480",8,0,"","0.5000","0.7526",,,,,,,,,,,,,,"",,,,,,,,,"QOE000120",163,120,2510,271.3636363636364,2539,"0.1094","0.0484","0.7155","0.7238","0.6172","","0.1012","","0.0000","3508","2480",10,0,"","","0.5713","ECH",170,1802,2510,1871,2541,"0.7544","0.7266","0.7155","0.7243","0.0427","0.0073","0.0696","","0.7000","3508","2480",10,0,"","0.1452","0.5713"
165,"10",327,2509,378,2541,0,24,"0.1524","0.1319","0.7152","0.7243","0.5742","0.0089","0.1143","","0.2000","3508","2480",10,0,,,,,,"","0.0152","0.5713","00","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",127,"PORT",347.88235294117646,2076,418,2108,"0.1685","0.1403","0.5918","0.6009","0.1121","0.0071","0.1491","","0.2500","3508","2480",8,0,"","0.0593","0.7526",,,,,,,,,,,,,,"",,,,,,,,,"/",164,288.1818181818182,2510,305,2539,"0.1230","0.1162","0.7155","0.7238","0.6036","0.0068","0.1146","","0.1000","3508","2480",10,0,"","0.0111","0.5713","ECH",170,1802,2510,1871,2541,"0.7544","0.7266","0.7155","0.7243","0.0427","0.0073","0.0696","","0.7000","3508","2480",10,0,"","0.1452","0.5713"
166,"1",402,2510,426,2540,0,24,"0.1718","0.1621","0.7155","0.7241","0.5548","0.0097","0.1146","0.0029","0.3000","3508","2480",10,0,,,,,,"0.9757","0.0171","0.5713","0","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","/home/user/save-data-here/public-folder/demo-files/File2f1efc2585a95804951b27e898583c0e_GODREJ_1.png","File2f1efc2585a95804951b27e898583c0e",127,"PORT",347.88235294117646,2076,418,2108,"0.1685","0.1403","0.5918","0.6009","0.1121","0.0071","0.1491","","0.2500","3508","2480",8,0,"","0.0593","0.7526","Carton",174,403,2550,499.66666666666663,2580,"0.2015","0.1625","0.7269","0.7355","0.1777","0.0810","0.0225","","0.1000","3508","2480",10,0,"","0.3132","0.7366","10",165,327,2509,378,2541,"0.1524","0.1319","0.7152","0.7243","0.5742","0.0089","0.1143","","0.2000","3508","2480",10,0,"","0.0152","0.5713","ECH",170,1802,2510,1871,2541,"0.7544","0.7266","0.7155","0.7243","0.0427","0.0073","0.0696","","0.7000","3508","2480",10,0,"","0.1452","0.5713"
